Planet_Name,SNR_Emission_15_micron,SNR_Emission_5_micron,SNR_Transmission_K_mag,Planet_radius,Planet_mass,Temperature_day_K,Temperature_equilibrium_K,log10_gravity,Period,Transit_Duration,K_magnitude_brightness,Distance,Effective_temperature_star,log10_gravity_star,Transit_Flag,Catalog_Name
TOI 5746.01,,,,1.13,,193,162,,711.7643,,9,85.54,4662,4.578,TRUE,toi
TOI 5741.01,,,,0.25,,613,516,,24.0004,,8.8,86.89,4579,4.494,TRUE,toi
TOI 5769.01,,,,0.52,,1976,1662,,1.7549,,10.4,278.97,5589,4.367,TRUE,toi
TOI 5754.01,,,,1.07,,1691,1422,,3.6479,,11.7,557.29,5999,4.355,TRUE,toi
TOI 5760.01,,,,1.13,,1382,1163,,7.9242,,11.6,618.08,5740,4.167,TRUE,toi
TOI 5789.01,,,,0.23,,861,724,,12.9256,,5.3,20.46,5132,4.488,TRUE,toi
TOI 5787.01,,,,0.26,,1903,1601,,3.0965,,8.9,174.98,6030,4.254,TRUE,toi
TOI 5785.01,,,,,,,0,,3.0783,,9.5,198.79,,,TRUE,toi
TOI 5744.01,,,,0.19,,1678,1411,,5.7489,,8.9,207.06,6009,4.107,TRUE,toi
TOI 5712.01,,,,0.32,,1307,1099,,8.2115,,9.7,228.55,6057,4.351,TRUE,toi
TOI 5782.01,,,,0.43,,1830,1539,,5.0049,,9.6,327.32,5642,3.912,TRUE,toi
TOI 5710.01,,,,0.23,,656,552,,28.4065,,9.1,114.56,5415,4.608,TRUE,toi
TOI 5724.01,,,,0.27,,322,271,,697.4038,,6.1,50.41,6061,4.215,TRUE,toi
TOI 5749.01,,,,1.13,,2540,2136,,5.4328,,9.7,609.04,6024,3.425,TRUE,toi
TOI 5728.01,,,,0.1,,454,382,,11.4975,,10.2,54.7,3444,4.849,TRUE,toi
TOI 5772.01,,,,1.21,,1662,1398,,3.5023,,12.3,757.96,5568,4.26,TRUE,toi
TOI 5798.01,,,,1.26,,2411,2027,,1.2129,,10.8,364.81,5918,4.348,TRUE,toi
TOI 5722.01,,,,0.57,,473,397,,61.3191,,11.5,315.54,4911,4.54,TRUE,toi
TOI 5761.01,,,,0.45,,710,597,,19.5422,,10.4,192.85,5221,4.617,TRUE,toi
TOI 5766.01,,,,0.86,,2909,2447,,0.5722,,11.8,550.39,5560,4.334,TRUE,toi
TOI 5708.01,,,,0.4,,1628,1369,,2.6954,,8.1,87.23,5521,4.432,TRUE,toi
TOI 5774.01,,,,1.31,,1286,1081,,5.405,,12.2,554.91,5663,4.488,TRUE,toi
TOI 5748.01,,,,1.27,,2197,1848,,3.0269,,11.9,866.34,6154,4.059,TRUE,toi
TOI 5777.01,,,,0.22,,796,669,,6.9172,,10,114.28,4208,4.602,TRUE,toi
TOI 5797.01,,,,1.07,,1546,1300,,2.1522,,9.6,153.24,5147,4.513,TRUE,toi
TOI 5773.01,,,,1.13,,2105,1770,,2.7404,,11.2,614.87,5390,3.929,TRUE,toi
TOI 5788.02,,,,0.14,,1159,975,,6.3346,,8.6,97.61,5664,4.577,TRUE,toi
TOI 5790.01,,,,1.98,,3798,3194,,2.1982,,8,337.65,6898,3.528,TRUE,toi
TOI 5737.01,,,,0.21,,517,435,,19.4481,,10.3,118.5,3966,4.636,TRUE,toi
TOI 5795.01,,,,0.48,,1306,1098,,6.1407,,9.2,156.53,5708,4.403,TRUE,toi
TOI 5767.01,,,,1.42,,1486,1250,,4.0151,,12.3,648.97,5690,4.418,TRUE,toi
TOI 5781.01,,,,0.91,,,1561,,5.3826,,10.3,675.32,4942,,TRUE,toi
TOI 5770.01,,,,1.09,,2000,1682,,1.4529,,11.9,512.77,5987,4.591,TRUE,toi
TOI 5779.01,,,,1.04,,1517,1275,,10.2516,,12.2,1161.94,6080,3.972,TRUE,toi
TOI 5786.01,,,,0.52,,1229,1034,,12.7793,,9,192.48,6280,4.276,TRUE,toi
TOI 5753.01,,,,1.27,,1490,1253,,7.4242,,12.2,914.01,5760,4.081,TRUE,toi
TOI 5764.01,,,,1.45,,1896,1594,,5.086,,11.9,960.08,6503,4.129,TRUE,toi
TOI 5726.01,,,,0.22,,1421,1195,,5.4911,,8.2,108.85,5874,4.377,TRUE,toi
TOI 5751.01,,,,0.82,,1845,1551,,1.7465,,11.6,439.5,5219,4.355,TRUE,toi
TOI-3984 A b,0,0.019,0.152,0.71,0.14,675,568,2.838,4.3533,2.01,11.1,108.88,3476,4.81,TRUE,nexsci
TOI 5734.01,,,,0.21,,908,764,,6.1842,,7,32.51,4645,4.625,TRUE,toi
TOI 5792.01,,,,0.63,,2766,2326,,0.7036,,9.4,183.24,5726,4.359,TRUE,toi
TOI 5731.01,,,,0.4,,262,221,,270.3038,,9.6,109.83,4448,4.511,TRUE,toi
TOI 5715.01,,,,0.12,,676,568,,6.2823,,9.4,56.15,3827,4.737,TRUE,toi
TOI 5776.01,,,,1.2,,1969,1656,,4.1816,,11.2,676.45,5900,3.977,TRUE,toi
TOI 3549.01,,,,1.32,,2592,2179,,1.8639,,11.8,769.61,6527,4.175,TRUE,toi
TOI 5763.01,,,,1.39,,1674,1408,,6.9541,,11.8,774,5917,3.97,TRUE,toi
TOI 5750.01,,,,1.15,,1127,948,,1.9044,,12.6,353.1,3952,4.624,TRUE,toi
TOI 5742.01,,,,0.63,,2610,2195,,3.9658,,9.2,438.14,6199,3.619,TRUE,toi
TOI 5705.01,,,,0.23,,1077,906,,10.6,,8.9,128.33,5888,4.482,TRUE,toi
TOI 5738.01,,,,0.12,,1382,1162,,0.7681,,10,91.21,3717,4.677,TRUE,toi
TOI 5736.01,,,,0.14,,1563,1314,,0.649,,10,92.36,3949,4.669,TRUE,toi
TOI 5739.01,,,,0.18,,1467,1233,,8.4306,,6.3,61.87,6104,4.152,TRUE,toi
TOI 5801.01,,,,1.05,,967,813,,3.0678,,8.4,49.79,3965,4.621,TRUE,toi
TOI 5709.01,,,,0.13,,779,655,,3.381,,8.9,44.65,3600,4.741,TRUE,toi
TOI 5704.01,,,,0.3,,1109,932,,3.7711,,9,89.64,4590,4.543,TRUE,toi
TOI 5759.01,,,,1.22,,1400,1177,,8.3506,,12,738.61,6075,4.228,TRUE,toi
TOI 5791.01,,,,0.42,,1937,1629,,2.2906,,9.4,198.26,5651,4.27,TRUE,toi
TOI 5783.01,,,,0.25,,1242,1045,,5.446,,8,78.45,5483,4.48,TRUE,toi
TOI 5713.01,,,,0.17,,413,347,,10.442,,10.2,40.87,3271,4.934,TRUE,toi
TOI 5732.01,,,,0.95,,787,662,,60.1703,,9.6,275.46,6710,4.291,TRUE,toi
TOI 5720.01,,,,0.12,,899,756,,1.4345,,9.3,35.83,3421,4.854,TRUE,toi
TOI 5757.01,,,,1.04,,573,482,,32.6117,,11.5,316.35,4626,4.453,TRUE,toi
TOI 5752.01,,,,1.4,,1234,1037,,6.7114,,12.4,634.87,5616,4.418,TRUE,toi
TOI 5768.01,,,,1.1,,2066,1737,,3.7749,,11.9,928.08,6448,4.136,TRUE,toi
TOI 5727.01,,,,0.3,,1514,1274,,6.3929,,9.6,261.1,5712,4.123,TRUE,toi
TOI 5780.01,,,,1.48,,1200,1009,,7.5359,,12.2,657.86,5306,4.288,TRUE,toi
TOI 5984.01,,,,0.49,,1385,1165,,3.4131,,12.8,658.92,5410,4.536,TRUE,toi
HD 109833 c,,,,0.23,0.0227,,757,3.023,13.9001,2.1264,7.8,79.56,5881,4.45,TRUE,nexsci
TOI 2046.01,,,,1.45,,2377,1999,,1.4971,,10.1,289.67,6081,4.306,TRUE,toi
HD 184010 b,,,,1.08,0.31,648,545,2.819,286.6,,4,60.8,4971,3.18,FALSE,nexsci
TOI 5809.01,,,,0.23,,,634,,9.2104,,7.3,,,,TRUE,toi
TOI-2545 b,,,,0.24,0.0252,,1023,3.017,7.994,4.271,8.1,107.12,5846,4.27,TRUE,nexsci
TOI-4010 d,0,0.008,0.061,0.55,0.12003,771,648,2.991,14.7089,3.6,10.2,177.5,4960,4.54,TRUE,nexsci
HD 191939 g,,,,0.33,0.04248,335,282,2.975,284,,7.2,53.61,5427,4.3,FALSE,nexsci
NGTS-25 b,0.024,0.045,0.039,1.02,0.639,1437,1208,3.18,2.8231,2.466,12.3,521.23,5321,4.48,TRUE,nexsci
TOI-3884 b,0,0.014,0.456,0.54,0.05191,546,459,2.653,4.5446,1.646,10.2,43.14,3269,4.92,TRUE,nexsci
TOI-4603 b,0.101,0.064,0.002,1.04,12.89,1995,1678,4.469,7.246,2.854,7.8,225.64,6264,3.81,TRUE,nexsci
TOI 3597.01,,,,1.03,,1189,999,,4.0088,,10.5,202.08,5007,4.556,TRUE,toi
HD 23472 f,0,0.001,0.086,0.1,0.00242,752,632,2.769,12.1622,2.82,7.2,39.03,4684,4.53,TRUE,nexsci
HD 23472 d,0,0.002,0.044,0.07,0.00173,1092,918,2.98,3.9766,2.1277,7.2,39.03,4684,4.53,TRUE,nexsci
TOI-5238 b,,,,0.47,0.0747,,1042,2.931,4.8722,2.584,10.6,290.65,5631,4.42,TRUE,nexsci
KMT-2021-BLG-1898L b,,,,1.25,0.73,,,3.064,,,,6900,,,FALSE,nexsci
TOI-5174 b,,,,0.48,0.0779,,808,2.929,12.2143,4.7166,9.6,197.24,5644,4.36,TRUE,nexsci
TOI-411 b,0.003,0.005,0.008,0.12,0.04314,1564,1316,3.856,4.0403,3.074,7,62.78,6169,4.47,TRUE,nexsci
HD 3167 e,,,,0.25,0.02646,454,382,3.011,96.63,,7.1,47.29,5261,4.47,FALSE,nexsci
TOI 5808.01,,,,0.22,,1172,986,,7.1684,,7.9,79.95,5707,4.5,TRUE,toi
TOI 5811.01,,,,0.93,,,1043,,6.2572,,7,169.49,5608,,TRUE,toi
TOI 1278.01,,,,0.78,,530,446,,14.4751,,9.7,75.58,3841,4.694,TRUE,toi
TOI 5822.01,,,,1.3,,2449,2060,,1.5487,,11.1,523.34,5887,4.169,TRUE,toi
TOI 5814.01,,,,0.23,,1042,876,,6.2544,,9.1,104.96,4986,4.519,TRUE,toi
TOI 5820.01,,,,1.49,,2130,1791,,3.9157,,10.2,466.43,6228,3.988,TRUE,toi
TOI 5819.01,,,,0.25,,1521,1279,,3.42,,9.7,188.76,5463,4.391,TRUE,toi
TOI 5807.01,,,,0.2,,1387,1166,,14.2425,,6.3,72.96,6816,4.172,TRUE,toi
TOI 5816.01,,,,1.15,,1428,1201,,20.4283,,10.8,566.81,8991,4.457,TRUE,toi
TOI 174.02,,,,0.15,,552,464,,29.7976,,7.2,39.03,4813,4.651,TRUE,toi
TOI 5806.01,,,,1.01,,2143,1802,,3.1856,,7.5,119.2,6602,4.219,TRUE,toi
TOI 4581.01,,,,1.01,,1046,880,,22.3429,,10.9,477.05,6184,4.201,TRUE,toi
TOI 5818.01,,,,1.59,,2248,1891,,2.6053,,11.5,738.52,5916,4.026,TRUE,toi
TOI 5804.01,,,,0.6,,2876,2419,,1.7616,,9,263.61,6271,3.944,TRUE,toi
TOI 5821.01,,,,1.56,,3202,2693,,2.1488,,7.7,182.27,7893,4.105,TRUE,toi
TOI 5813.01,,,,0.27,,772,649,,27.0528,,8.8,121.75,5615,4.425,TRUE,toi
TOI 5815.01,,,,1.36,,2130,1791,,3.8994,,10.6,568.42,6152,3.966,TRUE,toi
PZ Tel b,,,,1.07,27,64,54,4.767,44000,,6.4,47.06,5169,4.18,FALSE,nexsci
TOI 5810.01,,,,1.35,,1880,1581,,5.6853,,9.4,320.39,6142,3.96,TRUE,toi
TOI 5805.01,,,,0.8,,1166,981,,20.568,,8.7,195.71,6809,4.258,TRUE,toi
TOI 5817.01,,,,0.27,,1113,936,,15.6146,,7.1,80.75,5809,4.174,TRUE,toi
TOI 5825.01,,,,0.33,,1261,1061,,9.7348,,9.1,182.26,6116,4.334,TRUE,toi
TOI 5823.01,,,,1.1,,1215,1022,,3.8681,,7.5,49.96,4746,4.432,TRUE,toi
TOI 5803.01,,,,0.29,,1073,902,,5.3834,,8.7,84.01,5134,4.613,TRUE,toi
TOI 5812.01,,,,0.99,,1183,995,,10.1473,,9.4,194.33,5660,4.267,TRUE,toi
TOI 3534.01,,,,1.21,,1787,1503,,3.2347,,11.6,587.04,5613,4.196,TRUE,toi
TIC 279401253 b,,,,1,6.14,578,486,4.182,76.8,,10.3,285.58,5951,4.44,TRUE,nexsci
TOI 6034.01,,,,1.08,,860,723,,2.5762,,11,117.99,3628,4.739,TRUE,toi
TOI-1470 c,0,0,0.048,0.22,0.02278,448,377,3.067,18.0882,2.7,9.3,51.95,3709,4.77,TRUE,nexsci
HD 6860 b,,,,1.06,28.26,1422,1196,4.795,663.87,,-1.8,61.12,3802,0.54,FALSE,nexsci
TOI-2525 b,0,0.004,0.11,0.77,0.084,668,562,2.541,23.2856,4.05,11.9,395.4,5096,4.58,TRUE,nexsci
TOI 712.04,,,,0.18,,378,318,,84.8387,,8.3,58.62,4504,4.574,TRUE,toi
TOI-1694 c,,,,1.23,1.05,,,3.236,389.2,,9.4,124.68,5066,4.53,FALSE,nexsci
TOI 5990.01,,,,0.2,,259,218,,700.9623,,8.4,102.8,5604,4.434,TRUE,toi
TOI-2587 A b,0.066,0.063,0.15,1.08,0.218,1724,1450,2.668,5.4566,4.162,10,373.68,5760,4.02,TRUE,nexsci
K2-411 b,,,,0.09,0.00295,1702,1431,2.975,3.2141,,10.3,298.22,5711,4.17,TRUE,nexsci
KMT-2021-BLG-1554L b,,,,0.62,0.12,,,2.894,,,,7680,,,FALSE,nexsci
GJ 367 c,,,,0.17,0.01299,,,3.068,11.5301,,5.8,9.41,3522,4.78,FALSE,nexsci
TOI-1136 d,,,,0.41,0.0609,,1393,2.947,12.5194,4.12,8,84.54,5770,4.47,TRUE,nexsci
TOI-3688 A b,0.111,0.09,0.051,1.17,0.98,1822,1532,3.251,3.2461,3.4202,10.7,396.38,5950,4.29,TRUE,nexsci
TOI-3912 b,0.109,0.09,0.13,1.27,0.406,1799,1513,2.792,3.4936,3.557,10.9,465.99,5725,4.19,TRUE,nexsci
TOI 3629.01,,,,0.72,,818,688,,3.9366,,10.6,130.09,3689,4.639,TRUE,toi
TOI 5980.01,,,,0.18,,462,388,,79.584,,7.9,63.92,5391,4.614,TRUE,toi
K2-413 c,,,,0.11,0.00644,957,805,3.12,5.3301,,11.9,285.16,4116,4.66,TRUE,nexsci
OGLE-2017-BLG-1691L b,,,,0.35,0.046,,,2.969,,,,7290,,,FALSE,nexsci
K2-414 c,,,,0.17,0.0138,906,762,3.063,6.669,,11.4,260.04,4343,4.62,TRUE,nexsci
TOI-969 c,,,,1.11,11.3,131,110,4.357,1700,,8.9,77.26,4435,4.55,FALSE,nexsci
TOI-1468 c,,,,0.18,0.02089,,338,3.185,15.5325,1.7641,8.5,24.74,3496,5,TRUE,nexsci
KMT-2021-BLG-0320L b,,,,0.55,0.1,,,2.909,,,,6950,,,FALSE,nexsci
HD 206893 b,,,,1.25,28,138,116,4.648,9350,,5.6,40.76,6500,4.45,FALSE,nexsci
NGTS-24 b,0.073,0.047,0.047,1.21,0.52,1953,1642,2.942,3.4679,2.929,11.5,683.06,5820,4.09,TRUE,nexsci
TOI 5929.01,,,,1.4,,2075,1745,,4.608,,12,1011.55,6662,4.08,TRUE,toi
TOI 5887.01,,,,0.95,,1683,1415,,6.3989,,11.5,726.81,6243,4.119,TRUE,toi
TOI 5904.01,,,,1.21,,1694,1424,,5.6567,,12.4,1036.7,5976,4.089,TRUE,toi
TOI 5841.01,,,,0.94,,1931,1624,,4.2026,,10.7,500.44,5678,3.932,TRUE,toi
TOI 5936.01,,,,0.81,,2897,2436,,0.3781,,11.6,406.2,5080,4.404,TRUE,toi
TOI 5847.01,,,,0.57,,,0,,2.5642,,10.6,351.78,6014,,TRUE,toi
TOI 5962.01,,,,0.43,,1478,1243,,1.9261,,9.7,127.29,5383,4.745,TRUE,toi
TOI 5899.01,,,,1.06,,2942,2474,,0.7836,,11.9,675.9,5932,4.259,TRUE,toi
TOI 5864.01,,,,1.06,,1203,1012,,10.4454,,12,659.76,5961,4.322,TRUE,toi
TOI 5957.01,,,,1.12,,1989,1673,,3.252,,11.9,783.18,6756,4.383,TRUE,toi
TOI 5953.01,,,,0.46,,,1165,,7.4703,,8.5,219.34,5242,,TRUE,toi
TOI 5971.01,,,,1.52,,2125,1787,,3.9914,,10.1,427.47,6528,4.08,TRUE,toi
TOI 5888.01,,,,0.88,,1141,960,,15.2502,,11.6,629.41,5796,4.14,TRUE,toi
TOI 5959.01,,,,1.61,,2144,1803,,4.4571,,10,464.47,6074,3.851,TRUE,toi
TOI 5914.01,,,,0.8,,1488,1251,,4.3887,,10.9,369.6,5561,4.32,TRUE,toi
TOI 5875.01,,,,0.74,,1240,1042,,5.2166,,11.8,454.91,5248,4.424,TRUE,toi
TOI 5941.01,,,,0.27,,758,637,,11.0772,,10.4,161.37,4738,4.64,TRUE,toi
TOI 5918.01,,,,1.04,,1902,1599,,2.0353,,11.9,537.54,5771,4.41,TRUE,toi
TOI 5845.01,,,,1.62,,4688,3942,,1.9081,,11.1,1465.57,8944,3.755,TRUE,toi
TOI 5889.01,,,,1.11,,1178,991,,2.4013,,11,200.9,4224,4.539,TRUE,toi
TOI 5909.01,,,,1.16,,2065,1737,,4.7729,,11.7,987.71,6269,3.942,TRUE,toi
TOI 5925.01,,,,1.07,,1459,1227,,6.1606,,11.4,496.64,6352,4.425,TRUE,toi
TOI 5908.01,,,,1.04,,2309,1942,,2.4515,,12.2,841.3,7143,4.398,TRUE,toi
TOI 5938.01,,,,0.35,,1272,1070,,2.2604,,9.6,114.04,4452,4.541,TRUE,toi
TOI 5935.01,,,,1.17,,1763,1482,,3.02,,11.4,468.66,5585,4.25,TRUE,toi
TOI 5876.01,,,,0.65,,1584,1332,,9.7216,,9.9,387.93,6702,4.129,TRUE,toi
TOI 5856.01,,,,0.4,,3348,2816,,0.5499,,10,298.03,5808,4.198,TRUE,toi
TOI 1301.02,,,,0.38,,,178,,,,9,90.87,4781,4.596,TRUE,toi
TOI 5922.01,,,,1.5,,1682,1415,,5.208,,11.9,914.72,5204,3.876,TRUE,toi
TOI 5940.01,,,,1.02,,850,715,,2.8534,,12,196.44,3662,4.722,TRUE,toi
TOI 5830.01,,,,0.79,,2173,1827,,2.8466,,10.5,487.22,5308,3.821,TRUE,toi
TOI 5949.01,,,,0.12,,1511,1270,,1.8826,,7.7,53.61,4996,4.573,TRUE,toi
TOI 5898.01,,,,0.9,,1444,1215,,9.7885,,11.3,715.74,5369,3.838,TRUE,toi
TOI 5842.01,,,,0.53,,1699,1428,,2.8092,,11.5,460.27,5821,4.437,TRUE,toi
TOI 5933.01,,,,0.78,,993,835,,5.5901,,11.8,326.2,4743,4.569,TRUE,toi
TOI 5973.01,,,,0.61,,1875,1576,,3.1644,,11.5,552.99,6238,4.338,TRUE,toi
TOI 5901.01,,,,1.07,,1878,1579,,5.5559,,11.5,853.75,5867,3.883,TRUE,toi
TOI 5858.01,,,,0.98,,1106,930,,7.1477,,11.1,318.91,5287,4.454,TRUE,toi
TOI 5966.01,,,,1.08,,1635,1375,,3.5381,,9.6,202.77,6084,4.459,TRUE,toi
TOI 5866.01,,,,1.18,,1821,1531,,3.8421,,10.4,356.41,6247,4.279,TRUE,toi
TOI 5881.01,,,,1.32,,2946,2477,,2.2377,,11.5,1101.02,6148,3.723,TRUE,toi
TOI 5893.01,,,,0.95,,,1039,,,,10.5,320.64,5887,4.347,TRUE,toi
TOI 5967.01,,,,0.31,,,726,,,,9.1,145.07,5758,4.457,TRUE,toi
TOI 5958.01,,,,0.18,,1758,1479,,2.3062,,8.6,108.99,5816,4.489,TRUE,toi
TOI 5868.01,,,,1.25,,2946,2477,,2.6776,,10.6,756.82,6876,3.849,TRUE,toi
TOI 5954.01,,,,1.11,,1874,1576,,10.7005,,8.8,339.26,6906,3.841,TRUE,toi
TOI 5906.01,,,,1.67,,244,205,,1084.2279,,10.2,283.46,5809,4.355,TRUE,toi
TOI 5969.01,,,,1.03,,823,692,,7.9193,,9.7,115.94,4302,4.505,TRUE,toi
TOI 5964.01,,,,1.29,,1584,1332,,3.9816,,11.5,494.91,5771,4.339,TRUE,toi
TOI 5897.01,,,,1.03,,1131,951,,6.9349,,11.6,409.12,5364,4.461,TRUE,toi
TOI 5892.01,,,,1.21,,2719,2286,,1.9448,,10.4,593.05,5369,3.675,TRUE,toi
TOI 5878.01,,,,1.32,,1328,1117,,3.4363,,11.5,350.8,5213,4.532,TRUE,toi
TOI 5923.01,,,,1.2,,1810,1522,,4.0253,,11.9,742.55,6059,4.199,TRUE,toi
TOI 5860.01,,,,1.16,,1568,1318,,5.2499,,11,442.82,5988,4.271,TRUE,toi
TOI 5937.01,,,,1.22,,832,700,,21.0685,,12.2,609.72,5403,4.364,TRUE,toi
TOI 5837.01,,,,1.18,,2379,2000,,2.9665,,11.2,614.97,7564,4.35,TRUE,toi
TOI 5903.01,,,,1.05,,2177,1830,,2.4707,,11.4,682.52,5869,4.097,TRUE,toi
TOI 5931.01,,,,0.86,,1620,1362,,4.2448,,11.4,501.96,5763,4.261,TRUE,toi
TOI 5930.01,,,,1.07,,2220,1867,,3.7984,,10.2,486.58,6289,3.955,TRUE,toi
TOI 5947.01,,,,0.19,,1100,925,,6.9342,,7.5,57.62,5451,4.541,TRUE,toi
TOI 5934.01,,,,1.79,,2277,1915,,2.5505,,12,940.97,6190,4.109,TRUE,toi
TOI 5943.01,,,,1.01,,1139,958,,15.7866,,12.2,782.39,6237,4.273,TRUE,toi
TOI 5826.01,,,,1.54,,2770,2329,,2.814,,11.1,774.12,7456,4.088,TRUE,toi
TOI 5932.01,,,,1.63,,2213,1861,,3.1003,,12.2,1067.12,6323,4.089,TRUE,toi
TOI 5948.01,,,,1.1,,1812,1524,,7.9059,,9.3,333.47,6294,3.885,TRUE,toi
TOI 5916.01,,,,0.97,,848,713,,2.3682,,12.2,199.72,3504,4.75,TRUE,toi
TOI 5835.01,,,,1.2,,1124,946,,6.4226,,11.6,407.25,4977,4.368,TRUE,toi
TOI 5839.01,,,,1.47,,2522,2121,,2.5411,,11.3,730.26,6657,4.084,TRUE,toi
TOI 5965.01,,,,0.68,,1917,1612,,4.2255,,10.3,408.59,5729,3.959,TRUE,toi
TOI 5855.01,,,,1.08,,1786,1502,,2.4711,,11.5,438.75,6114,4.523,TRUE,toi
TOI 5869.01,,,,1.74,,2304,1938,,3.388,,12.4,1368.83,6236,3.939,TRUE,toi
TOI 5879.01,,,,0.86,,677,569,,4.0331,,11.9,167.33,3355,4.756,TRUE,toi
TOI 5863.01,,,,1.24,,1353,1138,,2.8493,,11.2,276.47,4829,4.458,TRUE,toi
TOI 2104.05,,,,0.15,,837,704,,9.5611,,8.7,76.74,4907,4.622,TRUE,toi
TOI 5886.01,,,,1.03,,3951,3322,,0.9656,,11.3,832.54,7542,4.113,TRUE,toi
TOI 5894.01,,,,1.14,,1784,1500,,3.0077,,12.1,682.72,5704,4.273,TRUE,toi
TOI 5910.01,,,,0.77,,1099,924,,17.2183,,12.6,932.31,6330,4.314,TRUE,toi
TOI 5873.01,,,,1.09,,1584,1332,,0.4131,,11.9,175.02,3621,4.736,TRUE,toi
TOI 5880.01,,,,1.35,,2021,1700,,3.1163,,12.4,943.44,6244,4.217,TRUE,toi
TOI 5850.01,,,,1.24,,855,719,,3.9997,,8.9,64.19,3827,4.619,TRUE,toi
TOI 5849.01,,,,1.17,,1582,1330,,3.9964,,10.2,273.45,5771,4.34,TRUE,toi
TOI 5970.01,,,,1.13,,1204,1013,,3.0928,,10,141,4714,4.565,TRUE,toi
TOI 5861.01,,,,1.53,,1004,844,,14.3033,,11.5,432.74,5862,4.423,TRUE,toi
TOI 5843.01,,,,1.13,,1565,1316,,4.1979,,12.1,680.84,5581,4.266,TRUE,toi
TOI 3540.01,,,,1.09,,,1325,,3.1198,,9.8,,6011,,TRUE,toi
TOI 5828.01,,,,0.4,,1899,1597,,1.1952,,11,264.73,5313,4.56,TRUE,toi
TOI 1333.01,,,,1.36,,2072,1742,,4.7202,,8.3,200.49,6696,4.079,TRUE,toi
TOI 5871.01,,,,1.64,,2376,1998,,1.3436,,11.8,581.58,6339,4.455,TRUE,toi
TOI 5917.01,,,,0.85,,1797,1511,,4.0388,,11.7,654.08,6345,4.305,TRUE,toi
TOI 5867.01,,,,0.92,,1129,949,,1.1094,,12.7,254.31,3613,4.746,TRUE,toi
TOI 5854.01,,,,1.28,,1387,1167,,4.4499,,11.1,385.95,4910,4.188,TRUE,toi
TOI 1388.01,,,,1.3,,1603,1348,,4.4653,,8.9,158.98,6051,4.347,TRUE,toi
TOI 5883.01,,,,1.27,,4051,3406,,0.5223,,11.7,882.72,6285,4.058,TRUE,toi
TOI 5870.01,,,,0.97,,,567,,,,10,344.86,6337,4.197,TRUE,toi
TOI 5840.01,,,,1.45,,1971,1657,,4.0065,,12.7,1176.96,6600,4.232,TRUE,toi
TOI 5956.01,,,,0.95,,1060,891,,0.9292,,13.1,303.77,3207,4.75,TRUE,toi
TOI 5924.01,,,,1.34,,2102,1768,,6.2044,,10.5,707.09,6122,3.71,TRUE,toi
TOI 5921.01,,,,1.37,,2137,1797,,5.0114,,12.1,1329.58,6152,3.815,TRUE,toi
TOI 5913.01,,,,1.74,,1627,1368,,10.1522,,10.9,694.7,6509,3.998,TRUE,toi
TOI 5942.01,,,,1.36,,3387,2848,,1.6541,,10.9,799.12,6453,3.756,TRUE,toi
TOI 5859.01,,,,0.57,,886,745,,3.3788,,11,165.24,3769,4.628,TRUE,toi
TOI 5951.01,,,,0.29,,2219,1866,,3.1728,,8.2,160.71,6689,4.187,TRUE,toi
TOI 5927.01,,,,1.13,,2050,1724,,3.7307,,11.4,700.1,6503,4.173,TRUE,toi
TOI 5832.01,,,,1.22,,1635,1375,,5.1358,,11.8,675.49,6301,4.317,TRUE,toi
TOI 5939.01,,,,1.12,,1919,1614,,6.1305,,12.3,1316.27,6078,3.86,TRUE,toi
TOI 5851.01,,,,1.03,,1402,1179,,4.5049,,11.6,433.42,5697,4.454,TRUE,toi
TOI 5885.01,,,,1.26,,2250,1892,,4.7264,,11.5,1036.16,6132,3.752,TRUE,toi
TOI 5833.01,,,,1.22,,1692,1422,,2.6722,,11.9,509.04,5549,4.38,TRUE,toi
TOI 5950.01,,,,,,,0,,6.4402,,9.5,187.38,,,TRUE,toi
TOI 5955.01,,,,0.15,,1581,1329,,0.5902,,8.3,42.87,3844,4.659,TRUE,toi
TOI 5890.01,,,,1.01,,1631,1372,,5.903,,12,665.35,7142,4.493,TRUE,toi
TOI 5944.01,,,,1.07,,1303,1096,,5.9404,,12.2,593.58,5933,4.501,TRUE,toi
TOI 5905.01,,,,1.02,,1313,1104,,3.0234,,11.4,296.92,4881,4.496,TRUE,toi
TOI 5963.01,,,,1.35,,1708,1437,,4.3226,,10,258.43,5924,4.212,TRUE,toi
TOI 5831.01,,,,1.1,,2004,1685,,3.7847,,9.9,324.53,6360,4.159,TRUE,toi
TOI 5829.01,,,,0.83,,,1657,,1.3502,,9.9,418.95,5015,,TRUE,toi
TOI 5872.01,,,,0.54,,1978,1663,,2.2425,,11.3,466.61,6032,4.375,TRUE,toi
TOI 5836.01,,,,1.04,,499,419,,8.4499,,12.1,145.91,3330,4.819,TRUE,toi
TOI 5896.01,,,,0.61,,1256,1056,,0.9966,,12.4,284.24,3662,4.669,TRUE,toi
TOI 5972.01,,,,1.39,,1740,1463,,3.5247,,6.3,48.3,6052,4.343,TRUE,toi
TOI 5946.01,,,,1.12,,2494,2097,,5.7549,,11.2,1186.44,6742,3.656,TRUE,toi
TOI 5895.01,,,,0.99,,1773,1491,,3.6491,,11,486.57,5628,4.145,TRUE,toi
